Code,Country,Continent,Date,NewCases,NewDeaths,Recovered,NewTests,Population,GDP,GDPCapita,Month,Week,CumCases,CumDeaths,CumRecovered,CumTests,Active,FatalityRate,Cases_1M_Pop,Deaths_1M_Pop,Recovered_1M_Pop,Tests_1M_Pop
RWA,Rwanda,Africa,2020-04-07,1,0,3,806,12301939,9136,748,4,14,105,0,7,911,98,0,8.5352398512137,0,0.5690159900809133,74.05336670910171
KNA,Saint Kitts and Nevis,North America,2020-04-07,1,0,0,0,52441,852,16818,4,14,11,0,0,0,11,0,209.75953929177552,0,0,0
LCA,Saint Lucia,North America,2020-04-07,0,0,0,0,181889,1718,9607,4,14,14,0,1,0,13,0,76.97002017714101,0,5.4978585840815,0
VCT,Saint Vincent and the Grenadines,North America,2020-04-07,0,0,0,0,110210,729,6980,4,14,7,0,1,0,6,0,63.51510752200345,0,9.073586788857636,0
SMR,San Marino,Europe,2020-04-07,11,0,5,0,33785,1689,50588,4,14,277,32,40,0,205,0.11552346570397112,8198.90483942578,947.165902027527,1183.9573775344088,0
SAU,Saudi Arabia,Asia,2020-04-07,138,4,64,0,33699947,683827,20761,4,14,2523,38,615,0,1870,0.015061434799841459,74.86658658543291,1.127598212543183,18.24928686089625,0
SEN,Senegal,Africa,2020-04-07,4,0,13,110,15854360,21126,1333,4,14,226,2,105,2239,119,0.008849557522123894,14.254753897350634,0.1261482645783242,6.622783890362021,141.22298219543393
SRB,Serbia,Europe,2020-04-07,292,7,0,1074,6982084,41589,5912,4,14,2200,58,0,9626,2142,0.026363636363636363,315.09217018872874,8.306975395884667,0,1378.6714682894105
SYC,Seychelles,Africa,2020-04-07,0,0,0,0,96762,1486,15693,4,14,10,0,0,0,10,0,103.34635497406006,0,0,0
SLE,Sierra Leone,Africa,2020-04-07,0,0,0,0,7650154,4893,495,4,14,6,0,0,0,6,0,0.7842979370088498,0,0,0
SGP,Singapore,Asia,2020-04-07,66,0,33,47486,5638676,323901,56737,4,14,1375,6,377,47486,992,0.004363636363636364,243.85157082974797,1.0640795818025366,66.85966705659271,8421.480503579209
SXM,Sint Maarten,North America,2020-04-07,0,0,0,0,41486,1059,25527,4,14,25,4,0,0,21,0.16,602.6129296630188,96.41806874608302,0,0
SVK,Slovakia,Europe,2020-04-07,49,2,5,0,5447011,95617,17552,4,14,534,2,13,15155,519,0.003745318352059925,98.03541795674728,0.36717385002527075,2.38663002516426,2782.259848566489
SVN,Slovenia,Europe,2020-04-07,24,2,0,1214,2067372,48455,23296,4,14,1021,30,102,30669,889,0.029382957884427033,493.86370716058843,14.511176508146574,49.33800012769835,14834.775744278242
SOM,Somalia,Africa,2020-04-07,0,0,0,0,15008154,1535,315,4,14,7,0,1,0,6,0,0.4664131244921927,0,0.06663044635602754,0
ZAF,South Africa,Africa,2020-04-07,31,1,0,0,57779622,348872,6151,4,14,1686,12,95,58098,1579,0.0071174377224199285,29.179837832791637,0.2076856785252074,1.6441782883245584,1005.5102125797915
KOR,South Korea,Asia,2020-04-07,47,6,96,10500,51635256,1577524,30025,4,14,10331,192,6694,477304,3445,0.01858484173845707,200.07647487987666,3.718389621230889,129.64010481520612,9243.761665479105
SSD,South Sudan,Africa,2020-04-07,0,0,0,0,10975920,5693,453,4,14,1,0,0,0,1,0,0.09110853577649983,0,0,0
ESP,Spain,Europe,2020-04-07,4273,637,2771,0,46723749,1314314,28354,4,14,135032,13055,43208,0,78769,0.0966807867764678,2890.007820220077,279.4082298490217,924.7545611119518,0
LKA,Sri Lanka,Asia,2020-04-07,12,0,4,0,21670000,87356,4184,4,14,178,5,42,0,131,0.028089887640449437,8.214120904476234,0.23073373327180433,1.9381633594831564,0
SDN,Sudan,Africa,2020-04-07,0,0,0,0,41801533,120265,2967,4,14,12,2,2,0,8,0.16666666666666666,0.28707081149392294,0.04784513524898716,0.04784513524898716,0
SUR,Suriname,South America,2020-04-07,0,0,0,0,575991,5210,6757,4,14,10,1,0,0,9,0.1,17.36138238271084,1.7361382382710842,0,0
SWZ,Swaziland,Africa,2020-04-07,1,0,0,0,1367000,4482,3224,4,14,10,0,4,0,6,0,7.315288953913679,0,2.926115581565472,0
SWE,Sweden,Europe,2020-04-07,376,76,0,0,10183175,535607,54043,4,14,7206,477,205,55000,6524,0.06619483763530391,707.637843796262,46.84197217469011,20.131245903168708,5401.065974020873
CHE,Switzerland,Europe,2020-04-07,552,25,648,6515,8516543,678938,80101,4,14,21574,584,8704,177391,12286,0.027069620839899878,2533.187468201593,68.57242428060306,1022.0109262643305,20828.991293767907
SYR,Syria,Asia,2020-04-07,0,0,1,0,16906283,49028,2900,4,14,19,2,3,0,14,0.10526315789473684,1.123842538303659,0.1182992145582799,0.17744882183741986,0
TWN,Taiwan,Asia,2020-04-07,10,0,0,1691,23780452,579865,24380,4,14,373,5,57,40702,311,0.013404825737265416,15.68515182133628,0.21025672682756408,2.3969266858342304,1711.5738590671026
TZA,Tanzania,Africa,2020-04-07,2,0,2,0,56318348,52090,934,4,14,24,1,5,0,18,0.041666666666666664,0.4261488635994792,0.0177562026499783,0.08878101324989149,0
THA,Thailand,Asia,2020-04-07,38,0,95,1192,69428524,455302,6595,4,14,2258,26,888,27049,1344,0.011514614703277236,32.52265596197897,0.3744858525294301,12.790132194082075,389.5949163487906
TLS,Timor,Asia,2020-04-07,0,0,0,0,1267972,4970,2279,4,14,1,0,0,0,1,0,0.7886609483490171,0,0,0
TGO,Togo,Africa,2020-04-07,14,0,0,0,7889094,4576,614,4,14,58,3,23,0,32,0.05172413793103448,7.3519215260966595,0.38027180307396513,2.9154171569003995,0
TTO,Trinidad and Tobago,North America,2020-04-07,1,1,0,0,1389858,22104,16145,4,14,105,8,1,0,96,0.0761904761904762,75.54728612563298,5.755983704810132,0.7194979631012665,0
TUN,Tunisia,Africa,2020-04-07,21,3,20,604,11565204,40068,3475,4,14,574,22,25,9084,527,0.03832752613240418,49.63163641557901,1.9022578417120874,2.16165663830919,785.4595560960273
TUR,Turkey,Asia,2020-04-07,3148,75,256,26023,82319724,851541,10546,4,14,30217,649,1582,228868,27986,0.021477975973789587,367.06877199928414,7.883894265729074,19.21775150752449,2780.2328394589854
TCA,Turks and Caicos Islands,North America,2020-04-07,3,0,0,0,31458,797,28689,4,14,8,1,0,0,7,0.125,254.30733040879903,31.78841630109988,0,0
UGA,Uganda,Africa,2020-04-07,0,0,0,150,42723139,27698,646,4,14,52,0,0,3310,52,0,1.2171390309124992,0,0,77.47558062154562
UKR,Ukraine,Europe,2020-04-07,68,6,0,0,44622516,112154,2536,4,14,1319,38,28,0,1253,0.02880970432145565,29.55906834119349,0.8515880189274849,0.6274859086834099,0
ARE,United Arab Emirates,Asia,2020-04-07,277,1,19,0,9630959,382575,40699,4,14,2076,11,184,0,1881,0.0052986512524084775,215.55485803646346,1.1421500184976388,19.105054854869593,0
GBR,United Kingdom,Europe,2020-04-07,3802,568,3,4344,66488991,2631228,39758,4,14,51608,6433,232,213181,44943,0.12465121686560224,776.1886475311379,96.75285943202236,3.4892994541006046,3206.2601160544004
USA,United States of America,North America,2020-04-07,30561,1342,2182,152745,327167434,19485394,60055,4,14,368196,10989,21763,2093996,335444,0.029845517061565036,1125.4054093904713,33.58830634714089,66.5194568234441,6400.380301909878
VIR,United States Virgin Islands,North America,2020-04-07,0,0,0,0,106977,3888,36350,4,14,42,1,0,0,41,0.023809523809523808,392.60775680753807,9.34780373351281,0,0
URY,Uruguay,South America,2020-04-07,4,0,46,342,3449299,59180,17120,4,14,411,6,150,5727,255,0.014598540145985401,119.15464562509658,1.739483877738636,43.48709694346591,1660.3373613015283
UZB,Uzbekistan,Asia,2020-04-07,55,0,0,0,32955400,49677,1557,4,14,397,2,30,0,365,0.005037783375314861,12.046584171334592,0.06068808146768056,0.9103212220152085,0
VEN,Venezuela,South America,2020-04-07,11,0,0,0,28870195,255092,7977,4,14,159,5,65,0,89,0.031446540880503145,5.507409977660352,0.17318899300818716,2.251456909106433,0
VNM,Vietnam,Asia,2020-04-07,6,0,28,12294,95540395,223779,2342,4,14,251,0,123,106599,128,0,2.6271610034687423,0,1.2874135594687461,1115.7479514293404
ZMB,Zambia,Africa,2020-04-07,0,0,2,0,17351822,25868,1513,4,14,39,1,7,0,31,0.02564102564102564,2.247602586056957,0.057630835539921973,0.4034158487794538,0
ZWE,Zimbabwe,Africa,2020-04-07,0,0,0,21,14439018,18036,1091,4,14,9,1,0,392,8,0.1111111111111111,0.6233110866680823,0.06925678740756469,0,27.148660663765362
AFG,Afghanistan,Asia,2020-04-08,30,4,11,0,37172386,21992,619,4,15,367,11,29,0,327,0.02997275204359673,9.872920183277985,0.2959185885996126,0.7801490063080696,0
ALB,Albania,Europe,2020-04-08,6,0,0,0,2866376,13039,4450,4,15,383,22,0,0,361,0.057441253263707574,133.61819942673256,7.6751968339115315,0,0
DZA,Algeria,Africa,2020-04-08,45,20,124,0,42228429,167555,4055,4,15,1468,193,234,0,1041,0.13147138964577657,34.76331075446828,4.570380773577914,5.54129067884576,0
AND,Andorra,Europe,2020-04-08,19,1,13,0,77006,3278,39153,4,15,545,22,51,0,472,0.04036697247706422,7077.37059449913,285.69202399813,662.2860556320287,0
AGO,Angola,Africa,2020-04-08,1,0,0,0,30809762,126505,4247,4,15,17,2,2,0,13,0.11764705882352941,0.5517731685171732,0.06491449041378508,0.06491449041378508,0
AIA,Anguilla,North America,2020-04-08,0,0,0,0,14731,311,29493,4,15,3,0,0,0,3,0,203.65216210712103,0,0,0
ATG,Antigua and Barbuda,North America,2020-04-08,0,0,0,0,96286,1248,14803,4,15,15,0,0,0,15,0,155.78588787570362,0,0,0
ARG,Argentina,South America,2020-04-08,87,7,20,13330,44494502,637486,14400,4,15,1715,60,358,13330,1297,0.03498542274052478,38.54408798642133,1.348481212352933,8.0459379003725,299.5875760110766
ARM,Armenia,Europe,2020-04-08,20,0,27,0,2951776,11536,3937,4,15,853,8,114,0,731,0.009378663540445486,288.9785674793751,2.710232754788981,38.620816755742986,0
ABW,Aruba,North America,2020-04-08,3,0,0,0,105845,2664,25655,4,15,74,0,0,0,74,0,699.1355283669517,0,0,0
AUS,Australia,Oceania,2020-04-08,112,3,0,8668,24992369,1408675,57613,4,15,5956,45,1080,319368,4831,0.00755540631296172,238.3127425815456,1.8005495997598306,43.21319039423594,12778.620546135502
AUT,Austria,Europe,2020-04-08,343,23,466,5520,8847037,416835,47718,4,15,12640,243,4512,120755,7885,0.019224683544303796,1428.72692857507,27.466823073080853,510.00125804831606,13649.202552221721
AZE,Azerbaijan,Europe,2020-04-08,76,1,19,0,9942334,40748,4146,4,15,717,8,63,0,646,0.011157601115760111,72.11586333752216,0.8046400372387409,6.3365402932550845,0
BHS,Bahamas,North America,2020-04-08,3,1,0,0,385640,11791,29825,4,15,36,6,5,0,25,0.16666666666666666,93.35131210455347,15.558552017425578,12.965460014521316,0
BHR,Bahrain,Asia,2020-04-08,55,1,19,2677,1569439,35325,23688,4,15,811,5,477,52804,329,0.006165228113440197,516.7451554345215,3.1858517597689366,303.93025788195655,33645.143264567785
BGD,Bangladesh,Asia,2020-04-08,41,5,0,981,161356039,254646,1492,4,15,164,17,33,5383,114,0.10365853658536585,1.0163858819067813,0.10535707312448343,0.20451667135929136,33.3610073311232
BRB,Barbados,North America,2020-04-08,3,1,2,0,286641,4353,16494,4,15,63,3,8,0,52,0.047619047619047616,219.7871204747402,10.466053355940009,27.909475615840023,0
BLR,Belarus,Europe,2020-04-08,161,0,23,6000,9485386,54441,5750,4,15,861,13,74,46000,774,0.015098722415795587,90.77121373869234,1.3705293595853665,7.801474816101316,4849.565426225143
BEL,Belgium,Europe,2020-04-08,1380,403,524,5521,11422068,494763,43289,4,15,22194,2035,4681,90822,15478,0.0916914481391367,1943.0807100780698,178.16388415828027,409.82070847415724,7951.449772493037
BLZ,Belize,North America,2020-04-08,0,0,0,0,383071,1902,5077,4,15,7,1,0,0,6,0.14285714285714285,18.273374909612055,2.6104821299445793,0,0
BEN,Benin,Africa,2020-04-08,0,0,0,0,11485048,9236,826,4,15,26,1,5,0,20,0.038461538461538464,2.2638129157144142,0.08706972752747746,0.43534863763738735,0
BMU,Bermuda,North America,2020-04-08,0,0,0,0,63968,5601,102192,4,15,39,2,0,0,37,0.05128205128205128,609.6798399199599,31.265632816408203,0,0
BTN,Bhutan,Asia,2020-04-08,0,0,0,0,754394,2562,3173,4,15,5,0,2,0,3,0,6.627836382579925,0,2.65113455303197,0
BOL,Bolivia,South America,2020-04-08,16,1,0,54,11353142,37508,3394,4,15,210,15,2,1522,193,0.07142857142857142,18.497082129334768,1.3212201520953406,0.17616268694604542,134.05980476594056
BES,Bonaire Sint Eustatius and Saba,North America,2020-04-08,0,0,0,0,25987,428,16470,4,15,2,0,0,0,2,0,76.96155770192789,0,0,0
BIH,Bosnia and Herzegovina,Europe,2020-04-08,86,4,11,0,3323929,18169,5181,4,15,781,32,79,0,670,0.040973111395646605,234.96290083211764,9.627161109638623,23.76705398942035,0
BWA,Botswana,Africa,2020-04-08,0,0,0,0,2254126,17406,7596,4,15,6,1,0,0,5,0.16666666666666666,2.6617855434878086,0.44363092391463477,0,0
BRA,Brazil,South America,2020-04-08,1661,114,0,0,209469333,2055512,9821,4,15,13717,667,127,0,12923,0.048625792811839326,65.48452608096098,3.184236997594297,0.606294001041193,0
VGB,British Virgin Islands,North America,2020-04-08,0,0,0,0,29802,902,31917,4,15,3,0,0,0,3,0,100.66438494060802,0,0,0
BRN,Brunei,Asia,2020-04-08,0,0,6,0,428962,12128,28291,4,15,135,1,91,0,43,0.007407407407407408,314.7131913782573,2.331208825024128,212.14000307719564,0
BGR,Bulgaria,Europe,2020-04-08,28,1,0,0,7024216,58222,8218,4,15,577,23,42,0,512,0.03986135181975736,82.14439874855785,3.274386778538701,5.9793149868967586,0
BFA,Burkina Faso,Africa,2020-04-08,20,2,7,0,19751535,12324,642,4,15,384,19,134,0,231,0.049479166666666664,19.44152694967758,0.9619505521975887,6.784282841814573,0
BDI,Burundi,Africa,2020-04-08,0,0,0,0,11175378,2869,290,4,15,3,0,0,0,3,0,0.2684472954740323,0,0,0
KHM,Cambodia,Asia,2020-04-08,2,0,4,0,16249798,22121,1382,4,15,117,0,62,0,55,0,7.200089502651048,0,3.8154320441398717,0
CMR,Cameroon,Africa,2020-04-08,27,0,17,0,25216237,34924,1452,4,15,685,9,60,0,616,0.013138686131386862,27.165036559578656,0.35691288910395313,2.379419260693021,0
CAN,Canada,North America,2020-04-08,1230,57,363,12762,37058856,1647120,44974,4,15,17883,380,4154,359269,13349,0.021249231113347873,482.55672004554054,10.2539592695468,112.09196527815106,9694.551823186339
CPV,Cape Verde,Africa,2020-04-08,0,0,0,0,543767,1855,3245,4,15,7,1,1,0,5,0.14285714285714285,12.87316074715825,1.83902296387975,1.83902296387975,0
CYM,Cayman Islands,North America,2020-04-08,6,0,0,0,64174,3480,65472,4,15,45,1,0,0,44,0.022222222222222223,701.2185620344687,15.582634711877084,0,0
CAF,Central African Republic,Africa,2020-04-08,0,0,0,0,4666377,1992,428,4,15,9,0,0,0,9,0,1.9286911451860833,0,0,0
TCD,Chad,Africa,2020-04-08,0,0,0,0,15477751,10716,719,4,15,9,0,2,0,7,0,0.5814798286908738,0,0.12921773970908307,0
CHL,Chile,South America,2020-04-08,301,6,217,3269,18729160,277080,15347,4,15,5116,43,1115,60391,3958,0.008405003909304144,273.1569381648723,2.295885133129302,59.53283542881795,3224.437187786318
CHN,China,Asia,2020-04-08,86,2,107,0,1392730000,12234781,8682,4,15,82784,3337,76917,0,2530,0.040309721685349825,59.44009248023666,2.3960135848297948,55.22750281820597,0
COL,Colombia,South America,2020-04-08,201,4,23,3130,49648685,309191,6302,4,15,1780,50,123,33858,1607,0.028089887640449437,35.85190624887648,1.0070760182268674,2.477407004838094,681.9515965025056
COG,Congo,Africa,2020-04-08,0,0,0,0,5244363,11292,2147,4,15,45,5,2,0,38,0.1111111111111111,8.580641729033632,0.9534046365592923,0.3813618546237169,0
CRI,Costa Rica,North America,2020-04-08,16,0,5,510,4999441,57564,11734,4,15,483,2,29,5963,452,0.004140786749482402,96.61080108756158,0.400044725000255,5.800648512503698,1192.7333475882604
CIV,Cote d'Ivoire,Africa,2020-04-08,26,0,7,0,25069229,38054,1566,4,15,349,3,48,0,298,0.008595988538681949,13.921449279513144,0.11966861844853705,1.9146978951765927,0
HRV,Croatia,Europe,2020-04-08,60,2,12,803,4089400,55201,13177,4,15,1282,18,179,13125,1085,0.014040561622464899,313.49342201789995,4.401623710079718,43.7717024502372,3209.5172885997945
CUB,Cuba,North America,2020-04-08,46,2,0,1315,11338138,96851,8433,4,15,396,11,27,10725,358,0.027777777777777776,34.926369744308985,0.9701769373419162,2.3813433916574307,945.9225139083684
CUW,Curacao,North America,2020-04-08,0,0,0,0,159849,3159,19586,4,15,13,1,0,0,12,0.07692307692307693,81.32675212231544,6.25590400940888,0,0
CYP,Cyprus,Europe,2020-04-08,29,0,5,0,1189265,22054,25790,4,15,494,14,52,0,428,0.02834008097165992,415.38261026768635,11.771976809205686,43.724485291335405,0
CZE,Czech Republic,Europe,2020-04-08,195,10,61,8164,10625695,215824,20326,4,15,5017,88,233,106845,4696,0.01754036276659358,472.15735064859285,8.281811213290048,21.927977417006606,10055.3422623179
COD,Democratic Republic of Congo,Africa,2020-04-08,19,0,0,0,84068091,37642,463,4,15,180,18,9,0,153,0.1,2.1411215344475942,0.21411215344475945,0.10705607672237973,0
DNK,Denmark,Europe,2020-04-08,390,16,142,5991,5797446,329865,57533,4,15,5071,203,1763,57535,3105,0.040031551962137646,874.6955124722163,35.01541885858014,304.0994258506246,9924.197655312357
DJI,Djibouti,Africa,2020-04-08,31,0,16,0,958920,1844,1928,4,15,121,0,25,0,96,0,126.18362324281483,0,26.07099653777166,0
DMA,Dominica,North America,2020-04-08,0,0,0,0,71625,533,6719,4,15,15,0,1,0,14,0,209.4240837696335,0,13.961605584642234,0
DOM,Dominican Republic,North America,2020-04-08,128,12,14,0,10627165,75931,7052,4,15,1956,98,50,0,1808,0.050102249488752554,184.05661340536258,9.221650364890355,4.704923655556303,0
ECU,Ecuador,South America,2020-04-08,248,29,40,707,17084357,104295,6273,4,15,3995,220,140,8658,3635,0.05506883604505632,233.83964640870008,12.877277148914647,8.194630912945685,506.779388887741
EGY,Egypt,Africa,2020-04-08,249,7,29,0,98423595,195135,2000,4,15,1322,85,305,0,932,0.06429652042360061,13.431738598859349,0.8636140551460247,3.09885043317103,0
SLV,El Salvador,North America,2020-04-08,0,0,4,0,6420744,24805,3889,4,15,78,4,9,0,65,0.05128205128205128,12.148124890199641,0.6229807635999816,1.4017067180999585,0
GNQ,Equatorial Guinea,Africa,2020-04-08,0,0,0,0,1308974,12487,9850,4,15,16,0,3,0,13,0,12.223313832054723,0,2.2918713435102607,0
ERI,Eritrea,Africa,2020-04-08,0,0,0,0,3546421,3858,1147,4,15,31,0,0,0,31,0,8.74120698022034,0,0,0
EST,Estonia,Europe,2020-04-08,41,2,3,1605,1320884,25921,19793,4,15,1149,21,72,26402,1056,0.018276762402088774,869.8719948155932,15.898443769475593,54.508950066773465,19988.129161985456
ETH,Ethiopia,Africa,2020-04-08,8,0,0,225,109224559,75605,720,4,15,52,2,4,2496,46,0.038461538461538464,0.476083405381385,0.018310900206976344,0.03662180041395269,22.852003458306477
FRO,Faeroe Islands,Europe,2020-04-08,1,0,0,0,48497,2707,55823,4,15,184,0,0,0,184,0,3794.0491164401924,0,0,0
FLK,Falkland Islands,South America,2020-04-08,3,0,0,0,3398,228,96962,4,15,5,0,0,0,5,0,1471.4537963507946,0,0,0
FJI,Fiji,Oceania,2020-04-08,1,0,0,0,883483,4532,5382,4,15,15,0,0,0,15,0,16.97825538238993,0,0,0
FIN,Finland,Europe,2020-04-08,132,7,0,3261,5518050,252246,45670,4,15,2308,34,300,40907,1974,0.014731369150779897,418.26369822672865,6.161596940948343,54.36703183189714,7413.307237158054
FRA,France,Europe,2020-04-08,3777,1417,1929,0,66987244,2582492,38415,4,15,78167,10328,21452,333807,46387,0.1321273683267875,1166.8938044383494,154.17860749727217,320.24007436400876,4983.1427607321775
PYF,French Polynesia,Oceania,2020-04-08,6,0,0,0,277679,5623,19807,4,15,47,0,0,0,47,0,169.2601889231811,0,0,0
GAB,Gabon,Africa,2020-04-08,9,0,0,0,2119275,14623,7221,4,15,30,1,1,0,28,0.03333333333333333,14.155784407403475,0.4718594802467825,0.4718594802467825,0
GMB,Gambia,Africa,2020-04-08,0,0,0,0,2280102,851,709,4,15,4,1,2,0,1,0.25,1.7543074827354215,0.43857687068385537,0.8771537413677107,0
GEO,Georgia,Europe,2020-04-08,8,1,4,0,3731000,15159,3875,4,15,196,3,50,0,143,0.015306122448979591,52.5328330206379,0.8040739748056821,13.401232913428036,0
DEU,Germany,Europe,2020-04-08,4003,254,10219,0,82927922,3693204,44976,4,15,103228,1861,46300,1370655,55067,0.01802805440384392,1244.7918325989165,22.441174879553838,558.3161724467183,16528.268970733403
GHA,Ghana,Africa,2020-04-08,0,0,3,0,29767108,58996,2046,4,15,287,5,34,2519,248,0.017421602787456445,9.641514385609781,0.1679706338956408,1.1422003104903573,84.62360535662383
GIB,Gibraltar,Europe,2020-04-08,4,0,0,0,33718,2134,63309,4,15,113,0,0,0,113,0,3351.325701405777,0,0,0
GRC,Greece,Europe,2020-04-08,77,2,0,3944,10727668,203085,18198,4,15,1832,81,269,32528,1482,0.04421397379912664,170.77336845249127,7.550569238347048,25.075347223646368,3032.1594590734912
GRL,Greenland,North America,2020-04-08,0,0,0,0,56025,2441,49398,4,15,11,0,0,0,11,0,196.3409192324855,0,0,0
GRD,Grenada,North America,2020-04-08,0,0,0,0,111454,884,10451,4,15,12,0,0,0,12,0,107.66773736249932,0,0,0
GUM,Guam,Oceania,2020-04-08,9,0,0,0,165768,5920,35713,4,15,121,4,0,0,117,0.03305785123966942,729.9358139085952,24.13010955069736,0,0
GTM,Guatemala,North America,2020-04-08,6,0,0,0,17247807,75619,4471,4,15,80,3,17,0,60,0.0375,4.638270824806887,0.17393515593025827,0.9856325502714635,0
GGY,Guernsey,Europe,2020-04-08,1,0,0,0,63026,4110,65219,4,15,166,4,0,0,162,0.024096385542168676,2633.833655951512,63.46587122774728,0,0
GIN,Guinea,Africa,2020-04-08,16,0,0,0,12414318,10208,803,4,15,144,0,5,0,139,0,11.599509534071867,0,0.40276074771082876,0
GNB,Guinea-Bissau,Africa,2020-04-08,0,0,0,0,1874309,1209,724,4,15,33,0,0,0,33,0,17.60648857792392,0,0,0
GUY,Guyana,South America,2020-04-08,2,0,0,0,779004,3086,4555,4,15,33,5,8,0,20,0.15151515151515152,42.361785048600524,6.418452280090988,10.269523648145581,0
HTI,Haiti,North America,2020-04-08,1,0,0,0,11123176,8521,776,4,15,25,1,1,0,23,0.04,2.2475595099816816,0.08990238039926726,0.08990238039926726,0
